Timestamp, Id, Get Frame
1714054298.125108,139
1714054298.157099,140
1714054298.193087,141
1714054298.225102,142
1714054298.257104,143
1714054298.293097,144
1714054298.325095,145
1714054298.357108,146
1714054298.393092,147
1714054298.425108,148
1714054298.457104,149
1714054298.493179,150
1714054298.525095,151
1714054298.557126,152
1714054298.593147,153
1714054298.625143,154
1714054298.657088,155
1714054298.693127,156
1714054298.725113,157
1714054298.757116,158
1714054298.793119,159
1714054298.825117,160
1714054298.85709,161
1714054298.893094,162
1714054298.925111,163
1714054298.957109,164
1714054298.9931,165
1714054299.025108,166
1714054299.057174,167
1714054299.093154,168
1714054299.125094,169
1714054299.157109,170
1714054299.193097,171
1714054299.225118,172
1714054299.257123,173
1714054299.293091,174
1714054299.3251,175
1714054299.357107,176
1714054299.393099,177
1714054299.425098,178
1714054299.457232,179
1714054299.493099,180
1714054299.525178,181
1714054299.557111,182
1714054299.593084,183
1714054299.625147,184
1714054299.657123,185
1714054299.693093,186
1714054299.725103,187
1714054299.75711,188
1714054299.793082,189
1714054299.825084,190
1714054299.857113,191
1714054299.893103,192
1714054299.925101,193
1714054299.957117,194
1714054299.993105,195
1714054300.025106,196
1714054300.057121,197
1714054300.093108,198
1714054300.125129,199
1714054300.15714,200
1714054300.193129,201
1714054300.225118,202
1714054300.257118,203
1714054300.293106,204
1714054300.325131,205
1714054300.357116,206
1714054300.393095,207
1714054300.42513,208
1714054300.457118,209
1714054300.493102,210
1714054300.525107,211
1714054300.557121,212
1714054300.593112,213
1714054300.625112,214
1714054300.657106,215
1714054300.693113,216
1714054300.72512,217
1714054300.757115,218
1714054300.79311,219
1714054300.825131,220
1714054300.857117,221
1714054300.893119,222
1714054300.925103,223
1714054300.957115,224
1714054300.993101,225
1714054301.025113,226
1714054301.057121,227
1714054301.093089,228
1714054301.125109,229
1714054301.157099,230
1714054301.193097,231
1714054301.225124,232
1714054301.257118,233
1714054301.293095,234
1714054301.325109,235
1714054301.35713,236
1714054301.3931,237
1714054301.425102,238
1714054301.457116,239
1714054301.493105,240
1714054301.525111,241
1714054301.557104,242
1714054301.593125,243
1714054301.625106,244
1714054301.657121,245
1714054301.693095,246
1714054301.725137,247
1714054301.757143,248
1714054301.793105,249
1714054301.825136,250
1714054301.857138,251
1714054301.893095,252
1714054301.925114,253
1714054301.957125,254
1714054301.993117,255
1714054302.025109,256
1714054302.057141,257
1714054302.093119,258
1714054302.125111,259
1714054302.157116,260
1714054302.193118,261
1714054302.225112,262
1714054302.257136,263
1714054302.293122,264
1714054302.325153,265
1714054302.357118,266
1714054302.393108,267
1714054302.425115,268
1714054302.45717,269
1714054302.493114,270
1714054302.525147,271
1714054302.557124,272
1714054302.593102,273
1714054302.625108,274
1714054302.657164,275
1714054302.693142,276
1714054302.725122,277
1714054302.757138,278
1714054302.793145,279
1714054302.825139,280
1714054302.857129,281
1714054302.893117,282
1714054302.92512,283
1714054302.957117,284
1714054302.993123,285
1714054303.025131,286
1714054303.057233,287
1714054303.093105,288
1714054303.125141,289
1714054303.15713,290
1714054303.1931,291
1714054303.225138,292
1714054303.257139,293
1714054303.293111,294
1714054303.325151,295
1714054303.357162,296
1714054303.393125,297
1714054303.425126,298
1714054303.457143,299
1714054303.493117,300
1714054303.525125,301
1714054303.55712,302
1714054303.593129,303
1714054303.625117,304
1714054303.65713,305
1714054303.693211,306
1714054303.725116,307
1714054303.757137,308
1714054303.793116,309
1714054303.825136,310
1714054303.857146,311
1714054303.893133,312
1714054303.92515,313
1714054303.957142,314
1714054303.993116,315
1714054304.025117,316
1714054304.057154,317
1714054304.093135,318
1714054304.125123,319
1714054304.157166,320
1714054304.193127,321
1714054304.225127,322
1714054304.257153,323
1714054304.29312,324
1714054304.325135,325
1714054304.357145,326
1714054304.39315,327
1714054304.425131,328
1714054304.457143,329
1714054304.493107,330
1714054304.525116,331
1714054304.557143,332
1714054304.593141,333
1714054304.625149,334
1714054304.657158,335
1714054304.693139,336
1714054304.725122,337
1714054304.757157,338
1714054304.793126,339
1714054304.825127,340
1714054304.857163,341
1714054304.893131,342
1714054304.925154,343
1714054304.957137,344
1714054304.99313,345
1714054305.025128,346
1714054305.057118,347
1714054305.09314,348
1714054305.125139,349
1714054305.157128,350
1714054305.193117,351
1714054305.225135,352
1714054305.257122,353
1714054305.293107,354
1714054305.325136,355
1714054305.35715,356
1714054305.393146,357
1714054305.42512,358
1714054305.457147,359
1714054305.493118,360
1714054305.525138,361
1714054305.557162,362
1714054305.593142,363
1714054305.625143,364
1714054305.657143,365
1714054305.693155,366
1714054305.725151,367
1714054305.757135,368
1714054305.793146,369
1714054305.825143,370
1714054305.857158,371
1714054305.893141,372
1714054305.92516,373
1714054305.957135,374
1714054305.993134,375
1714054306.025154,376
1714054306.057153,377
1714054306.093126,378
1714054306.12514,379
1714054306.157174,380
1714054306.193144,381
1714054306.225136,382
1714054306.257174,383
1714054306.293144,384
1714054306.325147,385
1714054306.357134,386
1714054306.393147,387
1714054306.425161,388
1714054306.45716,389
1714054306.493161,390
1714054306.525158,391
1714054306.557137,392
1714054306.593132,393
1714054306.625166,394
1714054306.657161,395
1714054306.693129,396
1714054306.725139,397
1714054306.757141,398
1714054306.79313,399
1714054306.825128,400
1714054306.857162,401
1714054306.893159,402
1714054306.925138,403
1714054306.95716,404
1714054306.993156,405
1714054307.02514,406
1714054307.05758,407
1714054307.093157,408
1714054307.12514,409
1714054307.157143,410
1714054307.193163,411
1714054307.225145,412
1714054307.257223,413
1714054307.29314,414
1714054307.325156,415
1714054307.357166,416
1714054307.393139,417
1714054307.425154,418
1714054307.457152,419
1714054307.493139,420
1714054307.525135,421
1714054307.557156,422
1714054307.593154,423
1714054307.625164,424
1714054307.657174,425
1714054307.693154,426
1714054307.725145,427
1714054307.757146,428
1714054307.793156,429
1714054307.825151,430
1714054307.857153,431
1714054307.893152,432
1714054307.925146,433
1714054307.957177,434
1714054307.993152,435
1714054308.025157,436
1714054308.057161,437
1714054308.093146,438
1714054308.125162,439
1714054308.15717,440
1714054308.193157,441
1714054308.225148,442
1714054308.257169,443
1714054308.293157,444
1714054308.325155,445
1714054308.357182,446
1714054308.393168,447
1714054308.425159,448
1714054308.457249,449
1714054308.493168,450
1714054308.525171,451
1714054308.557162,452
1714054308.593179,453
1714054308.625156,454
1714054308.657144,455
1714054308.693161,456
1714054308.725167,457
1714054308.757167,458
1714054308.793137,459
1714054308.825167,460
1714054308.85717,461
1714054308.893136,462
1714054308.925159,463
1714054308.957175,464
1714054308.993177,465
1714054309.025157,466
1714054309.057196,467
1714054309.093148,468
1714054309.12514,469
1714054309.157159,470
1714054309.193163,471
1714054309.225167,472
1714054309.257162,473
1714054309.293164,474
1714054309.32517,475
1714054309.357162,476
1714054309.393149,477
1714054309.425168,478
1714054309.45716,479
1714054309.493175,480
1714054309.52521,481
1714054309.557161,482
1714054309.593143,483
1714054309.625157,484
1714054309.657186,485
1714054309.693141,486
1714054309.725269,487
1714054309.757181,488
1714054309.793152,489
1714054309.825189,490
1714054309.857173,491
1714054309.893157,492
1714054309.925156,493
1714054309.957162,494
1714054309.993202,495
1714054310.025172,496
1714054310.057173,497
1714054310.093159,498
1714054310.125183,499
1714054310.157168,500
1714054310.193146,501
1714054310.225191,502
1714054310.257172,503
1714054310.293162,504
1714054310.325149,505
1714054310.3572,506
1714054310.393158,507
1714054310.425148,508
1714054310.457189,509
1714054310.493172,510
1714054310.525175,511
1714054310.557159,512
1714054310.593159,513
1714054310.625177,514
1714054310.657174,515
1714054310.693184,516
1714054310.725176,517
1714054310.757205,518
1714054310.793162,519
1714054310.825175,520
1714054310.857173,521
1714054310.893159,522
1714054310.925175,523
1714054310.957176,524
1714054310.993152,525
1714054311.025165,526
1714054311.057202,527
1714054311.093152,528
1714054311.125191,529
1714054311.157191,530
1714054311.193195,531
1714054311.225194,532
1714054311.257202,533
1714054311.293203,534
1714054311.3252,535
1714054311.35716,536
1714054311.393176,537
1714054311.425157,538
1714054311.457171,539
1714054311.493159,540
1714054311.525177,541
1714054311.557201,542
1714054311.593172,543
1714054311.625181,544
1714054311.65719,545
1714054311.693166,546
1714054311.725169,547
1714054311.757186,548
1714054311.793181,549
1714054311.825175,550
1714054311.857184,551
1714054311.893167,552
1714054311.925177,553
1714054311.957169,554
1714054311.993174,555
1714054312.025164,556
1714054312.057194,557
1714054312.093175,558
1714054312.125169,559
1714054312.157162,560
1714054312.193166,561
1714054312.225174,562
1714054312.257296,563
